"CandidateID","FullName","BallotName","ElectoralDistrict","Sex","DataQuality","LastUpdated"
"231 ","Ali Gharkan Amer Hasir N Dolphin Y","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"204 ","Ali Qasim Muhammad Hasir N Al-Bayanri","Iraqi Alliance, Kirkuk",,"Male","OK","2025-10-15 10:25:05"
"269 ","Ali Taha Mustafa Muham- mad Ghariri","National res- olution",,"Male","OK","2025-10-15 10:25:05"
"259 ","Amal Jaafar Ali Haseer N Al- Alak","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:05"
"255 ","Ammar Thamer Aziz Moh- ammed Al-Mashhad","Progress Party",,"Male","OK","2025-10-15 10:25:05"
"244 ","Amna Shamil Haider Hasir N Al- Muhammadawi","Al-Arafri Foun- dation Coalition",,"   female
 ","OK","2025-10-15 10:25:05"
"275 ","Aqeed Muhammad Salim Suleiman AliNiroh- ani","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"207 ","Aseel Murad Rasn Y Moh- ammed Al-Zubaidi","Reconstruction and Development Coali- tion",,"female
 ","OK","2025-10-15 10:25:05"
"241 ","Ayat Saad Faris Rashid Al-Karjan Y","Azm Iraq Alliance",,"   female
 ","OK","2025-10-15 10:25:05"
"275 ","Chaiman Babakar Muhammad Zubair","Kurdistan Democratic Pa- rner",,"   female
 ","OK","2025-10-15 10:25:05"
"216 ","Dana Mohammed Has- eer N Aoul","Kurdistan Democratic Party",,"Male","OK","2025-10-15 10:25:05"
"255 ","Date ofbirth of Marai Hassan Moh- ammed Al-Bayanri","Progress Party",,"   female
 ","OK","2025-10-15 10:25:05"
"211 ","Ezzat Abdul Hamid Saleh Al-Katn Y","National identity",,"Male","OK","2025-10-15 10:25:05"
"202 ","Faten Abdul Wahid Abbas Jas- sim Al-Halfan Y","Sadiqun Movement",,"female
 ","OK","2025-10-15 10:25:05"
"218 ","Fatima Ali Abdulhasir N Mu- hammad Al-Shar Hani","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:05"
"244 ","Generous Hanoun Dipped Corgi Cr- eam","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ghazwan Ali Muhammad, the singer of Al-Ghazi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"221 ","Hadeel Adnan Anwar Fa- lih Al-Anani","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:05"
"250 ","Hadeel Ahmed Jabbar Noman Al- Bayanri","Alternative Allia- nce",,"   female
 ","OK","2025-10-15 10:25:05"
"207 ","Haider Ali Duair Khalaf Hasir N Al- Baydani","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"250 ","Hamida Kazim Alawi Khadn Al-Zarfni","Alternative Allia- nce",,"   female
 ","OK","2025-10-15 10:25:05"
"259 ","Hanan Ibrahim Attia Hasir N Al-Khazaali","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:05"
"207 ","Hasir N Muhammad Ali Manaf Abdul Hasir N Al-Tahhan","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"251 ","Hasirn Mahdi Abdul Daham Al- Ghazi","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"259 ","Hasirn Tahir Muslim Ali Mu- slim","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"275 ","Ibrahim Akkad, a friend of Saad Allah's friend","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"275 ","Ibrahim Ali Krou Yasser N Ha- janni","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"289 ","Ibtihal Turki Abdul Hasir N Mus","State Support Bloc",,"   female
 ","OK","2025-10-15 10:25:05"
"269 ","Iman Haseer, Nekmal Mustafa Al- Hamdani","National res- olution",,"   female
 ","OK","2025-10-15 10:25:05"
"211 ","Maisam Abdullah Ghairan Sahab Adw- ikhat","National identity",,"   female
 ","OK","2025-10-15 10:25:05"
"241 ","Mohammed Jassim Mohammed Jassim Al-Mashhadani","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:05"
"251 ","Mohammed Louay Amiran Ali Al- Taraji","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"231 ","Mohammed Tafer Al-Hassan Ha- mid Saleh Al-Abbadi","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:05"
"244 ","Mohsen Ali Aki Namdar Nazan Alm- and Lavi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"251 ","Muhammad Adel Younis Nahi Al-Abd Al- Amir","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"252 ","Murtazan Abboud Fahid Mo- hammed Al-Yanunni","Design Alliance",,"Male","OK","2025-10-15 10:25:05"
"259 ","Nadine Saadoun Khalil Gh- assan Y Al-Lami","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:05"
"214 ","Nasir NaseefJassim NaseefAl-Akaysir Y","Engineer Naseer NaseefAl-Akaysir",,"Male","OK","2025-10-15 10:25:05"
"269 ","Nissan Zero Mohammed Ot- hman Balani","National res- olution",,"   female
 ","OK","2025-10-15 10:25:05"
"231 ","Omar Mazhar Zamel, the indiv- idual who destroys evil","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"267 ","Salah Zaher Taher Khadh- nalkurani","Nineveh for its people",,"Male","OK","2025-10-15 10:25:05"
"264 ","Shahid Imad Kazim Abdul Wa- hab Al-Shahrabani","National Pioneers Movement",,"   female
 ","OK","2025-10-15 10:25:05"
"201 ","Shamomurad Hasir N Hamou","Yazidi Cause Alliance",,"Male","OK","2025-10-15 10:25:05"
"275 ","Sher Zad Zakaria Mohammed Omar","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"275 ","Siban Azizhaddokhdar Sher Wann","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"231 ","The oath of Abd instead of Ma'arij Al-Zarkani.","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:05"
"222 ","The three ranks of Ali Mohammad Moradavis","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:05"
"275 ","Zahir Mohammad Ali Hassan Mohammad Khilani","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"289 ","Abdulhasir N. Mohsen Abdul Ka- shmmar Al-Jourani","State Support Bloc",,"Male","OK","2025-10-15 10:25:05"
"257 ","Ahlam Rashid Hamza Ob- aid Al-Watifen Y","State of Law Coalition",,"   female
 ","OK","2025-10-15 10:25:05"
"255 ","Ahmed Hasirn Aliwi Khalifa Al- Jaheisir Y","Progress Party",,"Male","OK","2025-10-15 10:25:05"
"267 ","Akram Fatji Abdullah Kh- adhan","Nineveh for its people",,"Male","OK","2025-10-15 10:25:05"
"240 ","Akram Salem Aziz Hamad Al- Jaheesir Y","National masses",,"Male","OK","2025-10-15 10:25:05"
"271 ","Ali Hasirn Odeh Zghair Al Fad- hli","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"250 ","Ali Jabbar Hamad Shamjan Ya Saeed","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"244 ","Ali Jabbar Muhammad Sanafni Al-Khalfawi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"236 ","Ali Jameel Aboud Rasn Ya Al-Jassim","Al-Omran Party",,"Male","OK","2025-10-15 10:25:05"
"206 ","Ali Kazim Aziz Salman Al-Rafi' i","Civil Democratic Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"231 ","Ali Shaddad Faris Shahil Al- Jurani","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"267 ","Amer Rashid Ibrahim Ah- med Al-Badranani","Nineveh for its people",,"Male","OK","2025-10-15 10:25:05"
"204 ","Ammar Ali Mahmoud Ah- med Al-Hamdani","Iraqi Alliance, Kirkuk",,"Male","OK","2025-10-15 10:25:05"
"224 ","Anahid Jassim Haseer N Moh- ammed Jalani","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:05"
"224 ","And the age of Ahmed Aboud Rahim Al-Sudani","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:05"
"207 ","Arif Rashid, the torment of Khatl al-Rukani","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"207 ","Arkan Shahab Ahmed Ka- zem Al-Shaibani","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"244 ","Dhu al-Fiqar Ahmad Nayel Jassim Muhammad al- Rubaie","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"225 ","Dilshad Ahmad Hasir N Hassan","Position Group",,"Male","OK","2025-10-15 10:25:05"
"207 ","Dunya Rabie Jabbar Mohsen Al- Karjan Y","Reconstruction and Development Coali- tion",,"female
 ","OK","2025-10-15 10:25:05"
"259 ","Fadhel Ghathan Y Kazem Ibrahim Qar- gholiyi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"271 ","Fatima Hasir N Ali Muha- mmad Al-Jundi","Services Alliance",,"   female
 ","OK","2025-10-15 10:25:05"
"224 ","Flower of Hasir N Ali Ab- bas Al-Himir Y","Good news, Iraq",,"   female
 ","OK","2025-10-15 10:25:05"
"211 ","Fouad Faris Muhammad Aziz Al- Haseer N","National identity",,"Male","OK","2025-10-15 10:25:05"
"241 ","Ghanem Mazhar Mohammed Kh- alaf","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:05"
"231 ","Good evening, Abdul Zahra Salboukh Al Mans- our","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"244 ","Haider Ghathan Y Haider Hasir N Al-Ziyadi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"335 ","Haider Hisham Ali Hasir N Al- Fayli","Haidar Hisham Al-Fayli",,"Male","OK","2025-10-15 10:25:05"
"202 ","Hanan Majeed Hamid Abdul Haseer N Al-Sultani","Sadiqun Movement",,"   female
 ","OK","2025-10-15 10:25:05"
"221 ","Hanir N Marwan Ali Moham- med Al-Jabouri","National Sovereignty Alliance - Le- gislation",,"   female
 ","OK","2025-10-15 10:25:05"
"259 ","Hasir N Hadib Abhoul Abu Hala Al- Jabouri","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"222 ","Himakarzan Mustafa Os- man","Patriotic Union of Kurdistan",,"   female
 ","OK","2025-10-15 10:25:05"
"205 ","Ibtisam Muhammad Darb KhalafAl- Lahithi","Anbar is our identity",,"female
 ","OK","2025-10-15 10:25:05"
"271 ","Jabbar Abdul Haseer N Bakal Far’ eer N Al-Ali Khani","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Jassim Mohammed Waror Ka- shmir Al-Shar Yifn Y","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"289 ","Kamal Ali Khadir KhalafAl Kha- laf","State Support Bloc",,"Male","OK","2025-10-15 10:25:05"
"241 ","Khaled Mahdi Saleh Ali Al- Muaithen Y","Azm Iraq Alliance",,"Male","OK","2025-10-15 10:25:05"
"250 ","Mahmoud Imran Musa Asal Al-Tarfani","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"207 ","Makarim Samir Hakim Hatem Al- Nafei","Reconstruction and Development Coali- tion",,"   female
 ","OK","2025-10-15 10:25:05"
"267 ","Mohammed Abdullah AkhlaifObaid Al- Shuwaijin Y","Nineveh for its people",,"Male","OK","2025-10-15 10:25:05"
"269 ","Mohammed Khaled Ali Has- iran Al-Nadawi","National res- olution",,"Male","OK","2025-10-15 10:25:05"
"218 ","Mohammed Nafi Abdullah Mustafa Al Arafat","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"259 ","Mohammed Shaker Abdul Jabbar Arasn Y","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"330 ","Muhammad Mohsen Waliy Tona Al-Nouranni","Dr. Mohammad Goran",,"Male","OK","2025-10-15 10:25:05"
"251 ","Muhammad Tafari Tamkir, Khatar Saad- oun Al-Dalami","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"221 ","Muththan Badawi Ahmed Ha- ssoun","National Sovereignty Alliance - Le- gislation",,"Male","OK","2025-10-15 10:25:05"
"245 ","Nasser Abdul Hussein Kazem Ra- sen Y Al Bohlala","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"275 ","Nazakat Hasir Nahama Said Muha- mmad","Kurdistan Democratic Pa- rner",,"   female
 ","OK","2025-10-15 10:25:05"
"244 ","Nazik Muhammad Rasn Y Hassan Awady","Al-Arafri Foun- dation Coalition",,"   female
 ","OK","2025-10-15 10:25:05"
"244 ","Nias Abdul Haseer N Ali Jassim Al- Kindi","Al-Arafri Foun- dation Coalition",,"   female
 ","OK","2025-10-15 10:25:05"
"222 ","Not Ramir, not Maroof Ghafoor Moham- mad Amir.","Patriotic Union of Kurdistan",,"   female
 ","OK","2025-10-15 10:25:05"
"231 ","Nour Sabih Awda Hasir N Al-Maliki","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Rahim Adai Desrar Sabit Al- Bahadli","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"209 ","Rana Abdul Mahdi Abdul Rahim Ja- wad Al-Shawkthari","Rescuers",,"   female
 ","OK","2025-10-15 10:25:05"
"275 ","Razi Saleh Ahmad Ma Fa- far","Kurdistan Democratic Pa- rner",,"Male","OK","2025-10-15 10:25:05"
"281 ","Riyadh Mahmoud Fatji Hasirn Muh- ammad","Nineveh People's Union",,"Male","OK","2025-10-15 10:25:05"
"236 ","Saj Muhammad Ali Kazim Al- Atafni","Al-Omran Party",,"   female
 ","OK","2025-10-15 10:25:05"
"222 ","Saleh Othman Khadhan Ot- hman","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:05"
"211 ","Samir H. Mohammed Fatji Moham- med","National identity",,"   female
 ","OK","2025-10-15 10:25:05"
"224 ","Samir Nahi Masn Y Samir Al-Ayasir Y","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"222 ","Shafiq Hamadamir N Sha- fiq?","Patriotic Union of Kurdistan",,"female
 ","OK","2025-10-15 10:25:05"
"255 ","Shahed Ahmed Khalil Ah- med Al-Hamdani","Progress Party",,"   female
 ","OK","2025-10-15 10:25:05"
"218 ","Shaima Haseer N Khalaf Bak- kah Al-Rubaie","Badr Organization",,"   female
 ","OK","2025-10-15 10:25:05"
"278 ","Shaler Mohammed Mohammed Karim Mustafa","Kurdistan Islamic Union",,"   female
 ","OK","2025-10-15 10:25:05"
"244 ","Shaza Badramfir N Taresh Al-Lami","Al-Arafri Foun- dation Coalition",,"   female
 ","OK","2025-10-15 10:25:05"
"239 ","The ugly Hamid Kazim Hasir N Al-Kalani","Sumerian movement",,"Male","OK","2025-10-15 10:25:05"
"259 ","Warka Muhammad Hasir N Hamza Emirate","National Depth Allia- nce",,"   female
 ","OK","2025-10-15 10:25:05"
"207 ","Yasser Khalil Ibrahim NayefSa- adounni","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"252 ","Yasser N. Hassan Taher Ha- ssan","Design Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Ali Abdul-Hafiz Ibrahim Musa Al-Salji","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"259 ","Ali Hassan Hamyouzi Freiji","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"212 ","AliNajdat Hamid Ali Al-Salaji","The National Tribal Current in Iraq",,"Male","OK","2025-10-15 10:25:05"
"245 ","Amir Ghazi Doji Sudan Clinic","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"207 ","Anmar Saleh Issa Imran Al-Ajili","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"290 ","Aqeel plows Hashim Abdulaziz Abdulaziz","Nineveh First All- iance",,"Male","OK","2025-10-15 10:25:05"
"201 ","Fares Salem Ali Elias Maji","Yazidi Cause Alliance",,"Male","OK","2025-10-15 10:25:05"
"251 ","Hussam Sajit Hassan Saleh Al-Salji","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"270 ","Jafar Sadiq Hanif Ajlan Al-Rubaie","Iraq Reform Party",,"Male","OK","2025-10-15 10:25:05"
"220 ","Malik Thajil Khaleeb Abdul Ajili","The most beautiful medium in serv- ices",,"Male","OK","2025-10-15 10:25:05"
"244 ","Naseef Mohsen Sa'isa'a الهاشمیي عذيب","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"202 ","Rahim Jabbarmansi Jijnani","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"250 ","Saleh Ajil Saleh Manaji Al-Eidawi","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"257 ","Tariq Sarhan Mohsen Ali Al-Saedi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"207 ","اسماء عبد ترکیي","Reconstruction and Development Coali- tion",,"female
الغیر عباس","OK","2025-10-15 10:25:05"
"255 ","بداء عايد شهاب","Progress Party",,"female
حیالی حمد ال","OK","2025-10-15 10:25:05"
"250 ","خالد عزيزرحیم","Alternative Allia- nce",,"
الدلیمMaleسمیي","OK","2025-10-15 10:25:05"
"241 ","دريد ضري دعا","Azm Iraq Alliance",,"
لحیاMaleس فتاح ا","OK","2025-10-15 10:25:05"
"218 ","سجاد ساريكاظ","Badr Organization",,"Maleم ملعقةة الر","OK","2025-10-15 10:25:05"
"244 ","عاطف ترکیي ر","Al-Arafri Foun- dation Coalition",,"female
iس الninموe شید","OK","2025-10-15 10:25:05"
"202 ","علىي جبرمونس","Sadiqun Movement",,"
انمیيMغaلlاeجابر","OK","2025-10-15 10:25:05"
"207 ","لؤي جواد بهلو","Reconstruction and Development Coali- tion",,"
لابراهMاaleل جاد","OK","2025-10-15 10:25:05"
"207 ","منذررجبیرمطر ناج","Reconstruction and Development Coali- tion",,"يMلیaاlیeالم","OK","2025-10-15 10:25:05"
"213 ","وسام هاشم ج","Al-Fawzakho gathering",,"
ي الهMمادaleبرح","OK","2025-10-15 10:25:05"
"257 ",". Salman Laithi Bahedh Mus Al-Maliki","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"231 ","A call to express my gratitude to God Almighty","National State Forces Alliance",,"   female
 ","OK","2025-10-15 10:25:05"
"244 ","A distinguished star, Abbas Mahnesh","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"244 ","A fighter, Abdul Khanjar, Muhanna Al- Rukani","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","A gesture by Hadi Hamza Attia Al-Jaafari","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"222 ","Aamir Abdulrahman Muhammad Abdulrahman Al-Kaj","Patriotic Union of Kurdistan",,"Male","OK","2025-10-15 10:25:05"
"202 ","Abazar Omar Falih Hassan Omar","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"245 ","ABBA S HASHIM ALI HASOUN ALDLEMI","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"213 ","Abbas Abdul Dhaidan Hamadi Al-Dahimish","Al-Fawzakho gathering",,"Male","OK","2025-10-15 10:25:05"
"207 ","Abbas Abdul Haseer N Khalaf Hassoun Al-Hajjaj","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"244 ","Abbas Abdul Karim Bayda Shabl Al-Hasnawi","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"202 ","Abbas Abdul Shadher Sakar Al-Tamimiyi","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"224 ","Abbas Abdullah Zarzur Rahima Al-Saedi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"251 ","Abbas Adnan Abdul Alwan Al-Bahadliyy","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Abbas Ali Bahedh Matar","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","Abbas Ali Nasser Hamad Nakhilawi","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"231 ","Abbas Alwan Hasirn Ali Al-Saadi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"257 ","Abbas Awda Hamoudkredi Al-Bouali","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"231 ","Abbas Aziz Abbas Suwadi Al-Fatlawi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"271 ","Abbas Fadel Ahmed Abbas Abu Saiba","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"224 ","Abbas Fadel Faraj Abdul Hassan Al-Rubaie","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"237 ","Abbas Fadel Mohammad Khozanal Khozan","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:05"
"209 ","Abbas Fadel Rasn Hafez Al-Tamimi","Rescuers",,"Male","OK","2025-10-15 10:25:05"
"231 ","Abbas Fadel Sultan Eidan Jamali","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"250 ","Abbas Fadel Yaqoub Youssef","Alternative Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"231 ","Abbas Faleh Jassab Adhafa Al-Fartousi","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"243 ","Abbas Farhan Hassan Taama Al-Jabouri","Evil is evil",,"Male","OK","2025-10-15 10:25:05"
"251 ","Abbas Farhoud Suwaif Manjal Al-Kalani","Rights Movement",,"Male","OK","2025-10-15 10:25:05"
"245 ","Abbas Ghazi Abdul-Ridha Hassan Al-Hassan","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"271 ","Abbas Hasir Abdiyoub Shanni Al-Khafaji","Services Alliance",,"Male","OK","2025-10-15 10:25:05"
"207 ","Abbas Hasir N Saleh Jafar Saleh","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"244 ","Abbas Hasir Nikazem Hasir N Al- Badri","Al-Arafri Foun- dation Coalition",,"Male","OK","2025-10-15 10:25:05"
"229 ","Abbas Hassan Tafr Y Has- san Al-Jalili","Kirkuk Turkmen Rescue Alliance",,"Male","OK","2025-10-15 10:25:05"
"207 ","Abbas Hayal but Hasirn Al-Maliki","Reconstruction and Development Coali- tion",,"Male","OK","2025-10-15 10:25:05"
"245 ","Abbas inherited Rasn Y Na- sser Abu Hamad","Canon's secr- ets",,"Male","OK","2025-10-15 10:25:05"
"259 ","Abbas Jaber Abd Hamada Al-Fatlawi","National Depth Allia- nce",,"Male","OK","2025-10-15 10:25:05"
"231 ","Abbas Jaber Ali Faraj Al-Bukhari","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"224 ","Abbas Jassim Habib Zaheratijawi","Good news, Iraq",,"Male","OK","2025-10-15 10:25:05"
"257 ","Abbas Jibadah Hasir N Al-Aliawi","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"255 ","Abbas Kamel Karji Jialdaithan Y","Progress Party",,"Male","OK","2025-10-15 10:25:05"
"231 ","Abbas Kamel Obaid Kashmur Al Shamri","National State Forces Alliance",,"Male","OK","2025-10-15 10:25:05"
"202 ","Abbas Karimish Khadhan Abbas Al Najm","Sadiqun Movement",,"Male","OK","2025-10-15 10:25:05"
"257 ","Abbas Kazim Ali Ta'ima Al-Salji","State of Law Coalition",,"Male","OK","2025-10-15 10:25:05"
"218 ","Abbas Khadir Abbas Hassan Al-Amiri","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
"237 ","Abbas Khazan Juma Ahmed Ba- kal","Al-Hadbaa National Alliance",,"Male","OK","2025-10-15 10:25:05"
"218 ","Abbas Latif Fnaitel Shweird Salami","Badr Organization",,"Male","OK","2025-10-15 10:25:05"
